SATELLITE-SPECIFIC INFO FOR GNSS AND LEO SATELLITES, JING GUO's PANDA v1.3     2023-07-03 11:16:20:0620 
-------------------------------------------------------------------------------------------------------

FORMAT VERSION:  1.10
THIS FORMAT IS BASED ON BSW5.2 SATELLITE.I14 FILE (ftp://ftp.aiub.unibe.ch/BSWUSER52/GEN/SATELLITE.I14)

PART 1: PHYSICAL SATELLITE PARAMETERS
(A3,2X,A3,2X,A20,2X,A9,2X,I4,5(1X,I2),2X,I4,5(1X,I2),2X,F6.1,2X,I4)
-------------------------------------------------------------------
          SATELLITE               COSPAR        START TIME           END TIME          MASS  IFRQ
PRN  SVN     TYPE                   ID     YYYY MM DD HH MM SS  YYYY MM DD HH MM SS    (KG)

E22  204  GALILEO-2             2015-017B  2015 03 27 00 00 00                        705.9     0
E24  205  GALILEO-2             2015-045A  2015 09 11 00 00 00                        708.8     0
E25  216  GALILEO-2             2017-079B  2017 12 12 00 00 00                        733.0     0
E26  203  GALILEO-2             2015-017A  2015 03 27 00 00 00                        705.7     0
E27  217  GALILEO-2             2017-079C  2017 12 12 00 00 00                        733.0     0
E30  206  GALILEO-2             2015-045B  2015 09 11 00 00 00                        707.7     0
E31  218  GALILEO-2             2017-079D  2017 12 12 00 00 00                        733.0     0
E33  222  GALILEO-2             2018-060D  2018 07 25 00 00 00                        694.8     0
E34  223  GALILEO-2             2021-116A  2015 12 17 00 00 00                        711.4     0
E36  219  GALILEO-2             2018-060C  2018 07 25 00 00 00                        694.8     0
E51  001  GALILEO-0A            2005-051A  2005 12 28 00 00 00  2012 06 30 23 59 59   550.0     0
E52  002  GALILEO-0B            2008-020A  2008 04 26 00 00 00  2012 07 23 23 59 59   502.0     0
C01  003  BEIDOU-2G             2010-001A  2010 01 16 00 00 00                       1382.0     0
C02  002  BEIDOU-2G             2009-018A  2009 04 14 00 00 00  2012 10 24 23 59 59  1551.0     0
C02  016  BEIDOU-2G             2012-059A  2012 10 25 00 00 00                       1551.0     0
C03  004  BEIDOU-2G             2010-024A  2010 06 02 00 00 00  2018 09 28 23 59 59  1486.0     0
C03  018  BEIDOU-2G             2016-037A  2018 09 29 00 00 00                       1486.0     0
C04  006  BEIDOU-2G             2010-057A  2010 10 31 00 00 00                       1536.0     0
C05  011  BEIDOU-2G             2012-008A  2012 02 14 00 00 00                       1502.0     0
C06  005  BEIDOU-2I             2010-036A  2010 07 31 00 00 00                       1284.0     0
C07  007  BEIDOU-2I             2010-068A  2010 12 17 00 00 00                       1284.0     0
C08  008  BEIDOU-2I             2011-013A  2011 04 09 00 00 00                       1284.0     0
C09  009  BEIDOU-2I             2011-038A  2011 07 26 00 00 00                       1284.0     0
C10  010  BEIDOU-2I             2011-073A  2011 12 01 00 00 00                       1278.0     0
C11  012  BEIDOU-2M             2012-018A  2012 04 29 00 00 00                       1193.0     0
C12  013  BEIDOU-2M             2012-018B  2012 04 29 00 00 00                       1176.0     0
C13  014  BEIDOU-2M             2012-050A  2012 09 18 00 00 00  2014 10 21 04 15 00  1176.0     0
C13  017  BEIDOU-2I             2016-021A  2016 10 11 07 30 00                       1283.0     0
C14  015  BEIDOU-2M             2012-050B  2012 09 18 00 00 00                       1184.0     0
C15  017  BEIDOU-2I             2016-021A  2016 03 29 00 00 00  2016 10 11 05 00 00  1283.0     0
C16  019  BEIDOU-2I             2018-057A  2018 08 01 00 00 00                       1272.0     0
C17  018  BEIDOU-2G             2016-037A  2016 06 12 00 00 00  2018 09 28 23 59 59  1486.0     0
C18  020  BEIDOU-2G             2019-027A  2019 05 17 00 00 00                       1500.0     0
C19  201  BEIDOU-3M-CAST        2017-069A  2018 11 15 00 00 00                        943.0     0
C20  202  BEIDOU-3M-CAST        2017-069B  2017 11 05 00 00 00                        942.0     0
C21  206  BEIDOU-3M-CAST        2018-018B  2018 02 12 00 00 00                        942.0     0
C22  205  BEIDOU-3M-CAST        2018-018A  2018 02 12 00 00 00                        941.0     0
C23  209  BEIDOU-3M-CAST        2018-062A  2018 07 29 00 00 00                        945.0     0
C24  210  BEIDOU-3M-CAST        2018-062B  2018 07 29 00 00 00                        946.0     0
C25  212  BEIDOU-3M-SECM        2018-067B  2018 08 24 00 00 00                       1043.3     0
C26  211  BEIDOU-3M-SECM        2018-067A  2018 08 24 00 00 00                       1041.8     0
C27  203  BEIDOU-3M-SECM        2018-003A  2018 01 11 00 00 00                       1018.0     0
C28  204  BEIDOU-3M-SECM        2018-003B  2018 01 11 00 00 00  2018 06 11 23 59 59  1014.4     0
C28  204  BEIDOU-3M-SECM        2018-003B  2018 12 20 00 00 00                       1014.4     0
C29  207  BEIDOU-3M-SECM        2018-029A  2018 03 29 00 00 00                       1010.4     0
C30  208  BEIDOU-3M-SECM        2018-029B  2018 03 29 00 00 00                       1008.6     0
C32  213  BEIDOU-3M-CAST        2018-072A  2018 09 19 00 00 00                       1007.0     0
C33  214  BEIDOU-3M-CAST        2018-072B  2018 09 19 00 00 00                       1007.0     0
C34  216  BEIDOU-3M-SECM        2018-078B  2018 10 15 00 00 00                       1046.6     0
C35  215  BEIDOU-3M-SECM        2018-078A  2018 10 15 00 00 00                       1045.0     0
C36  218  BEIDOU-3M-CAST        2018-093A  2018 11 18 00 00 00                       1061.0     0
C37  219  BEIDOU-3M-CAST        2018-093B  2018 11 18 00 00 00                       1061.0     0
C38  220  BEIDOU-3I             2019-023A  2019 04 20 00 00 00                       2952.0     0
C39  221  BEIDOU-3I             2019-035A  2019 06 24 00 00 00                       2949.0     0
C40  224  BEIDOU-3I             2019-073A  2019 11 04 00 00 00                       2870.0     0
C41  227  BEIDOU-3M-CAST        2019-090A  2019 12 16 00 00 00                       1059.0     0
C42  228  BEIDOU-3M-CAST        2019-090B  2019 12 16 00 00 00                       1059.0     0
C43  226  BEIDOU-3M-SECM        2019-078B  2019 11 23 00 00 00                       1078.8     0
C44  225  BEIDOU-3M-SECM        2019-078A  2019 11 23 00 00 00                       1075.4     0
C45  223  BEIDOU-3M-CAST        2019-061B  2019 09 22 00 00 00                       1059.0     0
C46  222  BEIDOU-3M-CAST        2019-061A  2019 09 22 00 00 00                       1058.0     0
C47  201  BEIDOU-3M-CAST        2017-069A  2018 06 13 00 00 00  2018 11 14 23 59 59   943.0     0
C48  204  BEIDOU-3M-SECM        2018-003B  2018 06 12 00 00 00  2018 12 19 23 59 59  1014.4     0
C59  217  BEIDOU-3G-CAST        2018-085A  2018 11 01 00 00 00                       2968.0     0
C60  229  BEIDOU-3G-CAST        2020-017A  2020 03 09 00 00 00                       2968.0     0
C61  230  BEIDOU-3G-CAST        2020-040A  2020 06 23 00 00 00                       2968.0     0
C33  102  BEIDOU-3MS-CAST       2015-037B  2015 07 30 00 00 00  2018 06 13 23 59 59   943.0     0
C19  102  BEIDOU-3MS-CAST       2015-037B  2018 06 14 00 00 00  2018 11 11 23 59 59   943.0     0
C57  102  BEIDOU-3MS-CAST       2015-037B  2018 11 12 00 00 00                        943.0     0
C34  103  BEIDOU-3MS-CAST       2015-037A  2015 07 30 00 00 00  2018 06 11 23 59 59   943.0     0
C28  103  BEIDOU-3MS-CAST       2015-037A  2018 06 12 00 00 00  2018 12 19 23 59 59   943.0     0
C58  103  BEIDOU-3MS-CAST       2015-037A  2018 12 20 00 00 00                        943.0     0
C35  105  BEIDOU-3MS-SECM       2016-006A  2016 02 01 00 00 00  2018 10 14 23 59 59  1000.0     0
C31  101  BEIDOU-3IS-SECM       2015-019A  2015 03 30 00 00 00  2018 04 23 23 59 59   848.0     0
C16  101  BEIDOU-3IS-SECM       2015-019A  2018 04 24 00 00 00  2018 07 09 23 59 59   848.0     0
C31  101  BEIDOU-3IS-SECM       2015-019A  2018 07 10 00 00 00                        848.0     0
C32  104  BEIDOU-3IS-SECM       2015-053A  2015 09 29 00 00 00  2018 06 06 23 59 59  2800.0     0
C18  104  BEIDOU-3IS-SECM       2015-053A  2018 06 07 00 00 00  2019 04 24 23 59 59  2800.0     0
C56  104  BEIDOU-3IS-SECM       2015-053A  2019 04 25 00 00 00                       2800.0     0
J01  QS1  QZSS                  2010-045A  2010 09 11 00 00 00                       2281.0     0
J02  QS2  QZSS-2I               2017-028A  2017 06 01 00 00 00                       2324.2     0
J07  QS3  QZSS-2G               2017-048A  2017 08 19 00 00 00                       2715.3     0
J03  QS4  QZSS-2I               2017-062A  2017 10 09 00 00 00                       2360.0     0
I01  I01  IRNSS-1IGSO           2013-034A  2013 07 01 00 00 00                       1425.0     0
I02  I02  IRNSS-1IGSO           2014-017A  2014 04 04 00 00 00                       1425.0     0
I03  I03  IRNSS-1GEO            2014-061A  2014 10 15 00 00 00                       1425.0     0
I04  I04  IRNSS-1IGSO           2015-018A  2015 03 08 00 00 00                       1425.0     0
I05  I05  IRNSS-1IGSO           2016-003A  2016 01 20 00 00 00                       1425.0     0
I06  I06  IRNSS-1GEO            2016-015A  2016 03 10 00 00 00                       1425.0     0
I07  I07  IRNSS-1GEO            2016-027A  2016 04 28 00 00 00                       1425.0     0
I09  I09  IRNSS-1IGSO           2018-035A  2018 04 11 00 00 00                       1425.0     0
L01  FY3  FENGYUN3              2013-052A  2013 09 23 00 00 00                       2405.7     0
L02  HY2  HAIYANG2A             2011-043A  2011 08 15 00 00 00                       1543.0     0
L03  ZY3  ZIYUAN3A              2012-001A  2012 01 09 00 00 00                       2102.3     0
L04  TD1  TECHDEMSAT1           2014-037H  2014 07 08 00 00 00                        156.7     0
L05  GF3  GAOFEN3A              2016-049A  2016 08 09 00 00 00                       2771.9     0
L06  GCA  GRACEA                2002-012A  2002 03 17 00 00 00                        487.2     0
L07  GCB  GRACEB                2002-012B  2002 03 17 00 00 00                        487.2     0
L11  CHP  CHAMP                 2000-039B  2000 07 15 00 00 00                        500.0     0
L12  GOC  GOCE                  2009-013A  2009 03 17 00 00 00                       1100.0     0
L13  S1A  SENTINEL              2014-016A  2014 04 03 00 00 00                       2280.0     0
L14  S1B  SENTINEL              2016-025A  2016 04 25 00 00 00                       2280.0     0
L15  S2A  SENTINEL              2015-028A  2015 06 23 00 00 00                       1140.0     0
L16  S2B  SENTINEL              2017-013A  2017 03 07 00 00 00                       1140.0     0
L17  S3A  SENTINEL              2016-011A  2016 02 16 00 00 00                       1250.0     0
L18  S5P  SENTINEL              2017-064A  2017 10 13 00 00 00                        820.0     0
L47  SMA  SWARMA                2013-067B  2013 11 22 00 00 00  2013 12 20 23 59 59   472.0     0
L47  SMA  SWARMA                2013-067B  2013 12 21 00 00 00  2014 01 22 23 59 59   471.3     0
L47  SMA  SWARMA                2013-067B  2014 01 23 00 00 00  2014 01 27 23 59 59   470.0     0
L47  SMA  SWARMA                2013-067B  2014 01 28 00 00 00  2014 01 28 23 59 59   467.8     0
L47  SMA  SWARMA                2013-067B  2014 01 29 00 00 00  2014 01 29 23 59 59   460.7     0
L47  SMA  SWARMA                2013-067B  2014 01 30 00 00 00  2014 02 04 23 59 59   457.4     0
L47  SMA  SWARMA                2013-067B  2014 02 05 00 00 00  2014 02 05 23 59 59   448.5     0
L47  SMA  SWARMA                2013-067B  2014 02 06 00 00 00  2014 02 17 23 59 59   443.4     0
L47  SMA  SWARMA                2013-067B  2014 02 18 00 00 00  2014 02 18 23 59 59   440.5     0
L47  SMA  SWARMA                2013-067B  2014 02 19 00 00 00  2014 05 15 23 59 59   434.7     0
L47  SMA  SWARMA                2013-067B  2014 05 16 00 00 00  2015 10 06 23 59 59   434.0     0
L47  SMA  SWARMA                2013-067B  2014 10 07 00 00 00  2016 12 03 23 59 59   433.7     0
L47  SMA  SWARMA                2013-067B  2016 12 04 00 00 00                        432.4     0
L48  SMB  SWARMB                2013-067A  2013 11 22 00 00 00  2013 12 18 23 59 59   472.0     0
L48  SMB  SWARMB                2013-067A  2013 12 19 00 00 00  2014 02 27 23 59 59   470.9     0
L48  SMB  SWARMB                2013-067A  2014 02 28 00 00 00  2014 03 11 23 59 59   450.4     0
L48  SMB  SWARMB                2013-067A  2014 03 12 00 00 00  2014 03 12 23 59 59   443.6     0
L48  SMB  SWARMB                2013-067A  2014 03 13 00 00 00  2015 08 06 23 59 59   433.9     0
L48  SMB  SWARMB                2013-067A  2015 08 07 00 00 00  2017 02 09 23 59 59   433.0     0
L48  SMB  SWARMB                2013-067A  2017 02 10 00 00 00                        432.4     0
L49  SMC  SWARMC                2013-067C  2013 11 22 00 00 00  2014 01 23 23 59 59   472.0     0
L49  SMC  SWARMC                2013-067C  2014 01 24 00 00 00  2014 03 03 23 59 59   470.9     0
L49  SMC  SWARMC                2013-067C  2014 03 04 00 00 00  2014 03 04 23 59 59   470.4     0
L49  SMC  SWARMC                2013-067C  2014 03 05 00 00 00  2014 03 24 23 59 59   458.5     0
L49  SMC  SWARMC                2013-067C  2014 03 25 00 00 00  2014 03 25 23 59 59   457.0     0
L49  SMC  SWARMC                2013-067C  2014 03 26 00 00 00  2014 04 08 23 59 59   447.4     0
L49  SMC  SWARMC                2013-067C  2014 04 09 00 00 00  2014 04 09 23 59 59   442.6     0
L49  SMC  SWARMC                2013-067C  2014 04 10 00 00 00  2014 04 10 23 59 59   437.9     0
L49  SMC  SWARMC                2013-067C  2014 04 11 00 00 00  2014 04 17 23 59 59   434.9     0
L49  SMC  SWARMC                2013-067C  2014 04 18 00 00 00  2015 06 27 23 59 59   433.9     0
L49  SMC  SWARMC                2013-067C  2015 06 28 00 00 00  2016 09 12 23 59 59   433.0     0
L49  SMC  SWARMC                2013-067C  2016 09 14 00 00 00                        432.4     0



PART 2: ON-BOARD SENSORS
(A3,2X,A3,3X,I4,5(1X,I2),2X,I4,5(1X,I2),3X,3F10.4,3X,3F8.4,3X,3F8.4)
--------------------------------------------------
                START TIME           END TIME                 SENSOR OFFSETS (M)       SENSOR BORESIGHT VECTOR (U) SENSOR AZIMUTH VECTOR (N)
PRN  TYPE  YYYY MM DD HH MM SS  YYYY MM DD HH MM SS         DX        DY        DZ         X       Y       Z          X       Y       Z
G01  SLR   1992 11 22  0  0  0  2008 10 16 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G01  SLR   2008 10 23  0  0  0  2009 01 06 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G01  SLR   2009  3 24  0  0  0  2011 05 06 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G01  SLR   2011  6  2  0  0  0  2011 07 12 23 59 59       0.8626   -0.5245    0.6695     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G01  SLR   2011 07 16 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G02  SLR   1989  6 10  0  0  0  2004 05 12 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G02  SLR   2004 11 06 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G03  SLR   1985 10  9  0  0  0  1994 04 13 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G03  SLR   1996  3 28  0  0  0  2014 08 18 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G03  SLR   2014  9  5  0  0  0  2014 10 20 23 59 59       0.8626   -0.5245    0.6695     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G03  SLR   2014 10 29 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G04  SLR   1978  2 22  0  0  0  1985 07 17 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G04  SLR   1993 10 26  0  0  0  2015 11 09 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G04  SLR   2016  2  2  0  0  0  2016 09 13 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G04  SLR   2016  9 15  0  0  0  2016 12 05 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G04  SLR   2016 12  9  0  0  0  2017 01 03 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G04  SLR   2017  1  6  0  0  0  2017 05 12 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G04  SLR   2017  5 19  0  0  0  2017 07 14 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G04  SLR   2017  7 20  0  0  0  2017 11 28 23 59 59       0.8626   -0.5245    0.6717     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G04  SLR   2017 12  1  0  0  0  2018 09 28 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G04  SLR   2018 10 10  0  0  0  2019 01 02 23 59 59       0.8626   -0.5245    0.6717     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G04  SLR   2019  1  9  0  0  0  2019 07 12 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G04  SLR   2019  7 13  0  0  0  2019 10 08 23 59 59       0.8626   -0.5245    0.6717     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G04  SLR   2019 10 21 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G05  SLR   1980  2  9  0  0  0  1984 05 11 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G05  SLR   1993  8 30  0  0  0  2009 06 08 23 59 59       0.8626   -0.5245    0.6695     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G05  SLR   2009 08 17 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G06  SLR   1978 10  6  0  0  0  1992 05 18 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G06  SLR   1994  3 10  0  0  0  2014 03 03 23 59 59       0.8626   -0.5245    0.6717     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G06  SLR   2014  4  3  0  0  0  2014 05 05 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G06  SLR   2014 05 17 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G07  SLR   1978  5 13  0  0  0  1988 02 12 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G07  SLR   1993  5 13  0  0  0  2008 01 14 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G07  SLR   2008 03 15 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G08  SLR   1978 12 10  0  0  0  1989 10 14 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G08  SLR   1997 11  6  0  0  0  2015 04 13 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G08  SLR   2015  4 30  0  0  0  2015 07 01 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G08  SLR   2015 07 15 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G09  SLR   1980  4 26  0  0  0  1991 03 06 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G09  SLR   1993  6 26  0  0  0  2014 07 21 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G09  SLR   2014 08 02 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G10  SLR   1996  7 16  0  0  0  2015 08 03 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G10  SLR   2015  9 16  0  0  0  2015 10 26 23 59 59       0.8626   -0.5245    0.6717     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G10  SLR   2015 10 31 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G11  SLR   1983  7 14  0  0  0  1993 05 04 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G11  SLR   1999 10  7  0  0  0  2021 04 09 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G11  SLR   2021 06 17 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G12  SLR   1984  9  8  0  0  0  1996 03 27 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G12  SLR   2006 11 17 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G13  SLR   1984  6 13  0  0  0  1994 06 20 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G13  SLR   1997 07 23 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G14  SLR   1989  2 14  0  0  0  2000 04 15 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G14  SLR   2000 11 10  0  0  0  2020 07 27 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G14  SLR   2020 11 05 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G15  SLR   1990 10  1  0  0  0  2007 03 13 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G15  SLR   2007 10 17 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G16  SLR   1989  8 18  0  0  0  2000 10 13 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G16  SLR   2003 01 29 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G17  SLR   1989 12 11  0  0  0  2005 02 23 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G17  SLR   2005 09 26 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G18  SLR   1990  1 24  0  0  0  2000 08 18 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G18  SLR   2001  1 30  0  0  0  2018 01 23 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G18  SLR   2018  1 24  0  0  0  2020 03 09 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G18  SLR   2020 03 13 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G19  SLR   1989 10 21  0  0  0  2001 09 11 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G19  SLR   2004 03 20 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G20  SLR   1990  3 26  0  0  0  1996 12 13 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G20  SLR   2000 05 11 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G21  SLR   1990  8  2  0  0  0  2003 01 27 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G21  SLR   2003 03 31 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G22  SLR   1993  2  3  0  0  0  2003 08 06 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G22  SLR   2003 12 21  0  0  0  2022 01 18 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G22  SLR   2022 01 20 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G23  SLR   1990 11 26  0  0  0  2004 02 16 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G23  SLR   2004  6 23  0  0  0  2020 06 09 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G23  SLR   2020 07 14 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G24  SLR   1991  7  4  0  0  0  2011 09 30 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G24  SLR   2012  2  2  0  0  0  2012 03 14 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G24  SLR   2012  3 15  0  0  0  2012 04 25 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G24  SLR   2012  4 26  0  0  0  2012 05 30 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G24  SLR   2012  8  9  0  0  0  2012 08 22 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G24  SLR   2012 10 04 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G25  SLR   1992  2 23  0  0  0  2010 02 08 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G25  SLR   2010  2  9  0  0  0  2010 05 27 23 59 59       0.8626   -0.5245    0.6695     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G25  SLR   2010 05 28 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G26  SLR   1992  7  7  0  0  0  2015 01 05 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G26  SLR   2015  2  5  0  0  0  2015 02 24 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G26  SLR   2015  2 27  0  0  0  2015 03 16 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G26  SLR   2015 03 25 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G27  SLR   1992  9  9  0  0  0  2012 10 17 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G27  SLR   2012 10 18  0  0  0  2013 05 09 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G27  SLR   2013 05 15 00 00 00                            0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
G28  SLR   1992  4 10  0  0  0  1997 08 15 23 59 59       0.0000    0.0000    0.0000     0.0000  0.0000  1.0000     1.0000  0.0000  0.0000
